loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
256.2978558396256,10.96186351776123,256.2978515625,244.0680797297955,10.830307006835938,244.06808471679688
248.53406199837067,10.729767799377441,248.53407287597656,258.36319897524083,11.16403579711914,258.3631896972656
267.0553867597989,11.15482234954834,267.0553894042969,239.03141022984235,10.666893005371094,239.0314178466797
242.59485114634143,10.580035209655762,242.5948486328125,257.8860712901245,11.174236297607422,257.8860778808594
267.7038908853593,11.183422088623047,267.7038879394531,258.4350390547504,11.303996086120605,258.43505859375
271.5989630195129,11.275707244873047,271.5989685058594,242.03322929778773,10.4380521774292,242.03323364257812
248.8296060013813,10.710674285888672,248.82957458496094,252.92311027664985,10.78203296661377,252.92311096191406
246.70871003076374,10.673192024230957,246.7086944580078,248.13102692389472,10.584798812866211,248.1310272216797
242.42367869113068,10.594977378845215,242.42369079589844,228.98848586056673,10.230145454406738,228.98849487304688
234.37104018725486,10.323162078857422,234.3710479736328,230.97529253319462,10.416666030883789,230.9752960205078
242.19619719759288,10.525492668151855,242.1962127685547,229.62050705619794,10.441950798034668,229.62049865722656
235.11820242207307,10.356925010681152,235.11819458007812,231.9445006412925,10.53551959991455,231.94448852539062
239.76732473042625,10.45115852355957,239.767333984375,227.42871740266293,10.126815795898438,227.42874145507812
242.03276091614308,10.506248474121094,242.03277587890625,279.48550112948766,11.786349296569824,279.4854736328125
255.17395284339864,10.858372688293457,255.17391967773438,369.8468919113163,13.245384216308594,369.8468322753906
303.06797730066296,11.976774215698242,303.0679626464844,281.5245621656772,11.674590110778809,281.5245361328125
255.3584314901362,10.825577735900879,255.35842895507812,258.20500530760455,11.19693660736084,258.2049865722656
298.17213631012663,11.855011940002441,298.1721496582031,245.3306013188473,10.815021514892578,245.33059692382812
270.011888632979,11.216126441955566,270.0118713378906,235.56513105222484,10.470727920532227,235.56512451171875
253.27087881008643,10.783051490783691,253.27090454101562,232.60374379286955,10.658526420593262,232.60374450683594
245.61440120026478,10.613715171813965,245.61441040039062,236.557120266898,10.276787757873535,236.55712890625
239.85886660334225,10.367812156677246,239.85885620117188,227.56663118887587,10.342869758605957,227.56663513183594
245.13631425304737,10.548519134521484,245.13632202148438,242.98546902252707,10.757773399353027,242.9854736328125
233.47490526633288,10.21529769897461,233.4748992919922,221.6703854867382,10.109630584716797,221.67039489746094
232.30418248341968,10.201248168945312,232.30416870117188,235.6255849824354,10.507699012756348,235.62559509277344
230.67928441858936,10.185980796813965,230.6792755126953,241.241226619646,10.669445037841797,241.24124145507812
243.16636948179035,10.433457374572754,243.16636657714844,233.46675833516645,10.496611595153809,233.46676635742188
239.41682480728534,10.388108253479004,239.4167938232422,256.77280553211864,10.823846817016602,256.7727966308594
241.2996213129168,10.438665390014648,241.29962158203125,243.4250639721054,10.189085006713867,243.425048828125
244.46463373488078,10.487443923950195,244.46466064453125,259.51535731642326,11.35759449005127,259.5153503417969
234.0463274166908,10.282328605651855,234.0463104248047,221.95019724272066,10.100600242614746,221.95018005371094
226.1453687485073,9.989947319030762,226.1453857421875,218.44528638102884,9.942397117614746,218.44528198242188
228.66686887387877,10.109268188476562,228.66688537597656,214.32126408085216,9.815688133239746,214.32125854492188
243.4746058406303,10.453753471374512,243.474609375,255.71510865664217,10.393149375915527,255.71511840820312
249.59519726160622,10.612464904785156,249.59521484375,221.5695248408063,10.201485633850098,221.5695343017578
251.69059564679037,10.664848327636719,251.69056701660156,233.8746957498636,10.544144630432129,233.87469482421875
234.6351388652068,10.24382209777832,234.6351318359375,232.06170384496514,9.9822359085083,232.06170654296875
248.42324202423723,10.64026165008545,248.42324829101562,289.355336483243,10.78100872039795,289.3553161621094
262.1456309987404,10.867231369018555,262.1456298828125,251.47528482666303,11.29736614227295,251.47528076171875
236.00126733707023,10.291857719421387,236.0012664794922,220.77920871629678,10.175251007080078,220.7792205810547
225.09840194639355,9.978255271911621,225.098388671875,228.42914398860685,10.393205642700195,228.42913818359375
226.69670773281342,10.089911460876465,226.69671630859375,225.42145430876343,10.29391098022461,225.4214630126953
227.09921834991653,10.019854545593262,227.09921264648438,214.66418026498758,9.962932586669922,214.6641845703125
228.14528123966602,10.064726829528809,228.145263671875,220.39854150947448,10.112907409667969,220.39854431152344
218.81494252935428,9.822306632995605,218.81492614746094,211.75855169199843,9.818110466003418,211.75856018066406
229.18335011710425,10.052027702331543,229.183349609375,247.26697278914102,10.749387741088867,247.26698303222656
231.0686626293041,10.140286445617676,231.0686798095703,211.94489158990942,9.771870613098145,211.94488525390625
223.9341793502099,9.898061752319336,223.93418884277344,229.45898842200543,10.027753829956055,229.45896911621094
247.0618957106889,10.560894966125488,247.06190490722656,222.02117529572416,10.23491096496582,222.02117919921875
223.0784419486412,9.9385347366333,223.07846069335938,299.93445329376874,11.057900428771973,299.9344482421875
246.91265386528718,10.488343238830566,246.9126739501953,216.34195645186807,10.085917472839355,216.34194946289062
218.93514303289254,9.930649757385254,218.9351348876953,216.76505487452332,9.750924110412598,216.76504516601562
215.25641251641957,9.782562255859375,215.2564239501953,216.22664344010846,9.93344497680664,216.22662353515625
224.62003052906033,9.876129150390625,224.62001037597656,231.78916465818475,10.508648872375488,231.78916931152344
213.6739702784265,9.710939407348633,213.67396545410156,216.4576074710992,9.685311317443848,216.45761108398438
213.11143372192024,9.655991554260254,213.1114501953125,223.45906535098615,9.767890930175781,223.45907592773438
228.771688331456,10.00037956237793,228.77169799804688,225.54868349478494,10.50930404663086,225.54869079589844
225.66210142894747,9.994401931762695,225.66207885742188,211.5707460354559,9.910590171813965,211.57073974609375
225.95673464999908,9.96277904510498,225.9567413330078,234.68768693003238,10.505258560180664,234.6876983642578
242.63473167172745,10.360681533813477,242.63473510742188,253.91319732701893,11.081206321716309,253.9132080078125
230.2934833883188,10.31802749633789,230.29347229003906,235.8689014570253,10.467312812805176,235.86888122558594
227.0391162349784,10.025548934936523,227.03912353515625,228.68201241133326,10.003716468811035,228.68202209472656
217.12721283299862,9.747214317321777,217.127197265625,213.24818155632673,9.58536434173584,213.24818420410156
211.41766173527003,9.593621253967285,211.4176483154297,205.9512325477914,9.530415534973145,205.95123291015625
211.22591932544563,9.594334602355957,211.2259063720703,206.4588361641897,9.489587783813477,206.45883178710938
216.17728653447477,9.672331809997559,216.1772918701172,208.18768749690017,9.760640144348145,208.18768310546875
241.52780422993368,10.369659423828125,241.5277862548828,233.03236144832968,10.444045066833496,233.03236389160156
217.05880840644636,9.767818450927734,217.05880737304688,206.35583024301894,9.576312065124512,206.35581970214844
205.80241108602246,9.44412899017334,205.8024139404297,208.23328414547453,9.586220741271973,208.23329162597656
218.0728355986311,9.739333152770996,218.0728302001953,233.967392882655,10.443617820739746,233.9674072265625
248.224921271466,10.544126510620117,248.2249298095703,301.47559653577486,11.688146591186523,301.4756164550781
234.57998344874397,10.201885223388672,234.57998657226562,228.390500120463,9.909282684326172,228.39048767089844
213.32436448264866,9.601757049560547,213.3243865966797,208.90901597752,9.811317443847656,208.90902709960938
202.98085881703605,9.401405334472656,202.98085021972656,208.85970916496902,9.748659133911133,208.85968017578125
215.9192237652168,9.70266056060791,215.91920471191406,203.07657171770066,9.61862564086914,203.0765838623047
230.3895862128579,10.062450408935547,230.38958740234375,227.48633512832853,9.952563285827637,227.48634338378906
214.83124568699247,9.670247077941895,214.8312530517578,268.3481846497027,11.290521621704102,268.3481750488281
224.78374477882093,9.935064315795898,224.78375244140625,205.47527398800756,9.543856620788574,205.4752655029297
203.55185447482066,9.433602333068848,203.55186462402344,222.37804844988784,10.021132469177246,222.37803649902344
209.7482004837314,9.554706573486328,209.74819946289062,235.85847941348615,10.560569763183594,235.8584747314453
211.2924303883458,9.668754577636719,211.29244995117188,203.29983708865777,9.674492835998535,203.29983520507812
208.46313201706946,9.526095390319824,208.46315002441406,205.76013369799054,9.742738723754883,205.7601318359375
203.19386000322075,9.388636589050293,203.19386291503906,210.6500000172213,9.351313591003418,210.64999389648438
225.52713126261608,9.90192985534668,225.52713012695312,239.75930930361199,10.106424331665039,239.7593231201172
210.43545590714103,9.607623100280762,210.43548583984375,203.63353508779534,9.272867202758789,203.63352966308594
208.28829114623522,9.431180000305176,208.28826904296875,296.19173127691687,12.162272453308105,296.19171142578125
229.9370356071423,10.020735740661621,229.93704223632812,222.16406690219472,9.754228591918945,222.16407775878906
225.0194306837258,9.87667179107666,225.01942443847656,207.43221312558094,9.361299514770508,207.43222045898438
213.98050785412303,9.625659942626953,213.9805145263672,215.1790647275751,9.531549453735352,215.1790771484375
226.73289080153907,9.911107063293457,226.73289489746094,200.93516680450404,9.393904685974121,200.93516540527344
211.08757732734477,9.544604301452637,211.0875701904297,204.37303917564392,9.541376113891602,204.373046875
204.563516988872,9.378125190734863,204.56349182128906,205.01288526343538,9.376248359680176,205.0128936767578
225.99307996961807,9.981879234313965,225.9930419921875,217.49223910649468,10.315805435180664,217.4922332763672
202.8809525155096,9.395933151245117,202.88095092773438,211.67276943125165,9.36051082611084,211.6727752685547
198.08267951799377,9.14669418334961,198.08267211914062,206.91712917217558,9.723555564880371,206.91712951660156
199.14663947283137,9.224772453308105,199.14663696289062,203.48568446098594,9.599470138549805,203.4856719970703
204.15372139887555,9.288859367370605,204.1537322998047,246.23353745644158,10.782785415649414,246.23353576660156
215.38888493470063,9.68603801727295,215.38885498046875,201.73375234238378,9.363718032836914,201.7337646484375
205.85341324489443,9.412199974060059,205.85340881347656,198.84902016975838,9.347251892089844,198.84901428222656
212.78673274933345,9.552582740783691,212.7867431640625,209.37014655699147,9.658954620361328,209.37014770507812
214.5834520738031,9.611433029174805,214.5834503173828,202.06887797650074,9.418571472167969,202.0688934326172
201.21115744005996,9.355562210083008,201.21115112304688,207.16335541496215,10.010456085205078,207.16336059570312
208.80643913004414,9.59611988067627,208.80645751953125,210.0534902608958,9.226797103881836,210.05349731445312
201.96719552319868,9.349600791931152,201.96719360351562,202.5662066802512,9.33227252960205,202.56622314453125
207.27571297387107,9.399694442749023,207.27574157714844,205.47327849143483,9.32766056060791,205.47328186035156
226.40388486796024,9.884380340576172,226.40391540527344,245.86210121066884,10.825615882873535,245.8621063232422
230.13537285304085,10.093810081481934,230.13536071777344,205.62364841858528,9.713223457336426,205.6236572265625
209.0819083526091,9.46593189239502,209.0819091796875,214.3452700810687,9.523589134216309,214.34527587890625
203.93964962877993,9.31590461730957,203.9396514892578,201.73557438100335,9.466341972351074,201.73556518554688
207.0584435303165,9.369095802307129,207.05844116210938,209.61473721401737,9.290849685668945,209.61474609375
217.99885688077555,9.658082962036133,217.99887084960938,208.3509974332801,9.173907279968262,208.3509979248047
232.97427511691768,10.090235710144043,232.97425842285156,220.3352687825827,9.98699951171875,220.3352813720703
204.28129026131515,9.460350036621094,204.28128051757812,197.07757381974685,9.187834739685059,197.07757568359375
204.21660509328152,9.3706693649292,204.2165985107422,197.40606211562059,9.092999458312988,197.4060516357422
205.24800233655927,9.315387725830078,205.24798583984375,227.86735137501745,10.40526294708252,227.8673553466797
208.48056413492407,9.493154525756836,208.48056030273438,231.72288763251217,9.986215591430664,231.72288513183594
200.52886182996963,9.231332778930664,200.52886962890625,204.6957183271023,9.774785995483398,204.69570922851562
191.9340890623134,9.061881065368652,191.93406677246094,214.173556469761,9.289717674255371,214.17355346679688
193.81800984736404,9.021774291992188,193.8179931640625,198.1173299524382,9.041840553283691,198.11734008789062
206.58136847135532,9.379047393798828,206.5813751220703,217.83796702299065,9.502225875854492,217.8379669189453
191.9511998880197,9.002755165100098,191.95118713378906,192.5568491390613,9.268401145935059,192.5568389892578
203.6901290866643,9.329675674438477,203.69012451171875,194.89518962746195,9.470854759216309,194.89517211914062
218.61235228308084,9.684983253479004,218.6123504638672,233.62090276937442,10.468610763549805,233.6208953857422
236.89210162378632,10.53450870513916,236.89208984375,201.43609380912648,9.572882652282715,201.4361114501953
200.0736986217465,9.365857124328613,200.07369995117188,194.53993834301133,9.122275352478027,194.53993225097656
198.86341572290024,9.196006774902344,198.8634033203125,193.90979767383868,9.19224739074707,193.90980529785156
191.6709930922269,8.970407485961914,191.67098999023438,202.0960259777278,9.52682113647461,202.0960235595703
200.35158476652921,9.225288391113281,200.35157775878906,191.01146664811168,9.199186325073242,191.01145935058594
192.14487636236498,9.096933364868164,192.14488220214844,191.42821378728067,8.973217964172363,191.42820739746094
189.5674331548423,8.913956642150879,189.5674285888672,222.1587397335222,9.468127250671387,222.15875244140625
188.2026287134923,8.907177925109863,188.20262145996094,198.87806766598808,9.50893497467041,198.87806701660156
192.66068868575414,9.022075653076172,192.66070556640625,196.0728517052933,9.391587257385254,196.07286071777344
183.10365678270307,8.804935455322266,183.10365295410156,201.45030299585173,8.996996879577637,201.45030212402344
187.93315025657012,8.906732559204102,187.93313598632812,214.85338490815997,9.298571586608887,214.85337829589844
197.86602187563153,9.154094696044922,197.8660125732422,190.96365916137552,9.145574569702148,190.96365356445312
207.18398487555288,9.295173645019531,207.18397521972656,194.07814054581073,9.201094627380371,194.07814025878906
220.09257708442414,9.670790672302246,220.0925750732422,198.68077710239348,9.127531051635742,198.6807861328125
198.52694324670574,9.12398910522461,198.5269317626953,217.18098359653985,10.043827056884766,217.18096923828125
201.66398436351778,9.284699440002441,201.6639862060547,215.98811475232213,9.566292762756348,215.98812866210938
196.86607002199992,9.1181058883667,196.86607360839844,234.09070277354198,10.490591049194336,234.0906982421875
205.30947612423816,9.318341255187988,205.3094482421875,199.9345503931967,9.313196182250977,199.93453979492188
192.36997565841898,8.975072860717773,192.3699951171875,208.17356524186053,9.733363151550293,208.173583984375
191.100753045012,8.966231346130371,191.1007537841797,199.66658494681604,9.205026626586914,199.66659545898438
190.56273502840986,8.976029396057129,190.56275939941406,193.93879858645275,9.342320442199707,193.93881225585938
193.56512869734541,8.994385719299316,193.5651397705078,200.25490440729223,9.078653335571289,200.25491333007812
207.47841287889878,9.326265335083008,207.47840881347656,274.2582965476805,11.37371826171875,274.2583312988281
201.2967851103929,9.333395004272461,201.29678344726562,209.5656653107572,9.518665313720703,209.56565856933594
212.2963303679792,9.52549934387207,212.2963409423828,220.0018331786478,10.126012802124023,220.00181579589844
228.17461025590129,9.964052200317383,228.1746063232422,231.35954486659463,10.533367156982422,231.35955810546875
214.06132648340187,9.741510391235352,214.0613250732422,243.63197485239624,10.775861740112305,243.63197326660156
199.85208225508146,9.300705909729004,199.8520965576172,196.85970151584175,9.315163612365723,196.85968017578125
188.50181361786554,8.940982818603516,188.50180053710938,191.97304677525997,9.097346305847168,191.97305297851562
203.89007681028622,9.263437271118164,203.8900909423828,224.31024336394438,10.321292877197266,224.31024169921875
193.32885644768072,9.074170112609863,193.32887268066406,214.89357490458826,9.67272663116455,214.89356994628906
196.08209841199513,9.155814170837402,196.08209228515625,199.44566990296028,9.537054061889648,199.44566345214844
193.75928790021266,9.080038070678711,193.75929260253906,209.03807732685016,8.995809555053711,209.03807067871094
207.4557417719873,9.3229341506958,207.45574951171875,229.62362699600604,10.335128784179688,229.62362670898438
198.45061829940911,9.26597785949707,198.45062255859375,189.20276187633925,9.178534507751465,189.20277404785156
204.08280215703482,9.363935470581055,204.0828094482422,246.49515236559236,9.731361389160156,246.49514770507812
207.4493434486636,9.471267700195312,207.4493408203125,197.01600874078545,9.386775016784668,197.01600646972656
208.0650823612202,9.426554679870605,208.06509399414062,230.6551516972624,10.35171890258789,230.65513610839844
193.76331262515615,9.04001522064209,193.76332092285156,200.64214669556554,9.530904769897461,200.64215087890625
194.0557861812531,9.00125503540039,194.0557861328125,193.97270824038614,9.303138732910156,193.97271728515625
195.69656909581565,9.100564002990723,195.69656372070312,220.46002849163574,9.390182495117188,220.46002197265625
201.31513295294187,9.180496215820312,201.31512451171875,239.7281706716043,9.632589340209961,239.7281951904297
196.4213836203457,9.085834503173828,196.42138671875,200.50026116459728,9.070561408996582,200.50025939941406
188.72538608593635,8.887643814086914,188.72537231445312,196.65931148067128,9.39332389831543,196.65931701660156
201.17481558484096,9.178475379943848,201.17478942871094,197.01182924257625,9.478302955627441,197.01182556152344
189.53515971619404,8.906858444213867,189.53517150878906,257.0246893880285,10.821292877197266,257.0246887207031
193.1637830246483,9.034990310668945,193.1637725830078,186.5199121743854,8.983938217163086,186.51991271972656
182.12252310293692,8.670989036560059,182.12254333496094,184.5838482406261,8.832812309265137,184.58384704589844
186.78105146530305,8.832623481750488,186.7810516357422,183.18688269892553,8.819421768188477,183.18690490722656
176.8083518017607,8.572168350219727,176.80836486816406,210.94172760303962,9.835426330566406,210.9417266845703
196.67533064836056,9.12000846862793,196.6753387451172,185.00511408379126,8.89098834991455,185.00511169433594
177.28493851129622,8.54019832611084,177.28494262695312,183.88698422350996,8.771958351135254,183.88697814941406
183.6786502181047,8.711767196655273,183.6786346435547,188.9693834460429,8.980823516845703,188.96939086914062
181.61025752314814,8.86646556854248,181.61026000976562,185.20133187522504,9.289621353149414,185.20132446289062
178.91828897645513,8.765880584716797,178.91830444335938,193.19300235951897,9.319003105163574,193.1929931640625
181.55415586979512,8.737195014953613,181.5541534423828,179.6132323235701,8.941487312316895,179.6132354736328
180.1623263835066,8.674351692199707,180.16233825683594,199.64234023427167,9.549798011779785,199.642333984375
183.61644660101996,8.795452117919922,183.61643981933594,202.8259225572218,9.600150108337402,202.825927734375
185.04563407920375,8.801104545593262,185.04562377929688,181.57628149216018,8.68230152130127,181.57626342773438
182.96936713145243,8.795121192932129,182.96937561035156,182.8726017797467,8.75169563293457,182.8726043701172
190.4825675305025,8.86137580871582,190.48257446289062,259.2777064520977,9.87039566040039,259.2777404785156
218.98915504486962,9.567705154418945,218.98916625976562,185.7692182241763,8.97291374206543,185.76922607421875
185.6607164188948,8.853959083557129,185.6607208251953,194.53060245043022,9.226375579833984,194.5305938720703
181.78077777591193,8.725427627563477,181.78079223632812,182.03697669923713,8.682514190673828,182.03697204589844
172.35313865666106,8.44672679901123,172.3531494140625,180.0088804143192,8.704553604125977,180.00888061523438
172.7348800273449,8.44756031036377,172.73487854003906,184.56361411045557,8.940764427185059,184.5635986328125
184.20879147555954,8.738412857055664,184.2087860107422,194.8954320423692,8.990006446838379,194.8954315185547
187.70613663464277,8.806937217712402,187.70614624023438,182.29173141755751,8.835339546203613,182.29171752929688
182.76170089515358,8.64655876159668,182.76170349121094,204.69748063651417,9.659651756286621,204.69749450683594
193.64730788314435,8.978416442871094,193.64730834960938,194.16976897138554,8.753405570983887,194.16976928710938
176.4641528219843,8.514649391174316,176.46417236328125,181.15067757490576,8.779476165771484,181.1506805419922
171.63498296003212,8.438908576965332,171.63499450683594,193.2574980175414,8.639894485473633,193.2574920654297
183.29191964501007,8.689313888549805,183.29193115234375,190.82507226272608,9.289327621459961,190.82505798339844
170.68340846649835,8.381515502929688,170.68341064453125,220.12366929223558,9.893627166748047,220.1236572265625
206.2804666096431,9.432561874389648,206.2804412841797,206.10386744180119,9.625812530517578,206.10385131835938
184.58738862967786,8.827157974243164,184.58738708496094,193.45760545118426,8.967021942138672,193.4575958251953
180.72465938184627,8.689318656921387,180.72467041015625,194.49521239617278,9.541364669799805,194.49522399902344
173.88722631778526,8.552644729614258,173.88719177246094,177.63420045423473,8.742637634277344,177.63421630859375
171.16164734496712,8.487114906311035,171.16165161132812,181.87973777327906,8.678977012634277,181.87973022460938
170.72833248006114,8.417123794555664,170.72830200195312,183.64989856582739,9.033123016357422,183.64990234375
172.44189568305984,8.471999168395996,172.44189453125,181.38201317337578,8.959174156188965,181.3820037841797
167.6844419269685,8.302191734313965,167.6844482421875,172.84002883591822,8.422216415405273,172.84002685546875
181.82036279928397,8.577012062072754,181.8203582763672,218.10102873299223,10.077825546264648,218.1010284423828
183.31540427412585,8.678831100463867,183.3153839111328,252.95513488712126,10.841875076293945,252.9551544189453
192.4643493903517,9.024072647094727,192.46435546875,178.58658904275865,8.857267379760742,178.58657836914062
171.86746966649616,8.519408226013184,171.8674774169922,192.43660199532866,8.534996032714844,192.4365997314453
183.41879190291326,8.673689842224121,183.41879272460938,178.13515917116297,8.519081115722656,178.13514709472656
180.29588734819075,8.66237735748291,180.29588317871094,177.28073450550875,8.560344696044922,177.28073120117188
179.1375770797595,8.598320007324219,179.1375732421875,207.81632268005558,8.876527786254883,207.81631469726562
205.07604588996938,9.125907897949219,205.0760498046875,206.0501456943479,9.657499313354492,206.05014038085938
187.49558641903545,8.834457397460938,187.49557495117188,185.12341736614803,9.038188934326172,185.1234130859375
172.86892805867583,8.50743579864502,172.86892700195312,174.66652890224893,8.621565818786621,174.6665496826172
165.56810764534762,8.298084259033203,165.56808471679688,180.6762300514205,8.4883394241333,180.67623901367188
171.09629463675722,8.439018249511719,171.09629821777344,184.22869912512354,8.645811080932617,184.22869873046875
190.06196899952292,8.950303077697754,190.0619659423828,224.06569371513834,10.000767707824707,224.06568908691406
182.65041930721762,8.748052597045898,182.65040588378906,177.60103838768336,8.587519645690918,177.60104370117188
175.96696953165187,8.557584762573242,175.9669647216797,180.39307372530237,8.575475692749023,180.39308166503906
167.48973836478314,8.327438354492188,167.48973083496094,170.3575215217452,8.552775382995605,170.35752868652344
170.81122323136552,8.33277702331543,170.81121826171875,174.4385751939061,8.688149452209473,174.4385528564453
179.85706791056387,8.507078170776367,179.85707092285156,260.0292396141786,9.971199035644531,260.0292053222656
197.11785357798777,8.972972869873047,197.11782836914062,202.18260963165477,9.352044105529785,202.18260192871094
187.27382850893662,8.866015434265137,187.27381896972656,181.14243319699995,8.59611701965332,181.14242553710938
172.50123902264235,8.436874389648438,172.50123596191406,192.4066290874468,9.22675895690918,192.40663146972656
174.74293087124474,8.49466323852539,174.7429656982422,187.24219512401288,8.603867530822754,187.24220275878906
171.01424044564777,8.31501293182373,171.0142364501953,185.3938058601557,9.15424633026123,185.39381408691406
180.76049466320936,8.6448392868042,180.76046752929688,198.56936988857476,8.784984588623047,198.5693817138672
169.0126795746872,8.27676773071289,169.01266479492188,171.3520528047527,8.614102363586426,171.35205078125
162.39523548662206,8.177238464355469,162.39524841308594,166.59450172049395,8.123600959777832,166.59451293945312
170.42953360959547,8.385176658630371,170.4295196533203,203.74910527813893,9.00998306274414,203.74908447265625
177.8618499468804,8.65168571472168,177.86184692382812,198.2953952813524,8.569491386413574,198.29539489746094
189.3152130234599,8.823407173156738,189.31521606445312,217.74923085370347,9.936990737915039,217.7492218017578
180.39686317869945,8.645623207092285,180.39686584472656,170.22086506262124,8.248254776000977,170.22085571289062
177.20171425901813,8.46883773803711,177.20172119140625,187.56598870165064,9.054040908813477,187.56597900390625
170.90964364080412,8.31653118133545,170.90965270996094,181.99030757269915,8.300331115722656,181.99029541015625
172.84019581269405,8.414690971374512,172.8402099609375,171.13262970307954,8.428064346313477,171.13262939453125
164.97576315295058,8.19571304321289,164.9757537841797,183.96965574349286,8.965173721313477,183.96966552734375
173.4756740330108,8.433091163635254,173.47569274902344,187.1894391613962,8.57451057434082,187.189453125
181.27157895437483,8.575163841247559,181.2716064453125,181.20876506533645,8.869911193847656,181.20877075195312
169.25164613538738,8.369693756103516,169.25164794921875,179.17901549977245,8.914559364318848,179.17901611328125
165.56504749475263,8.251694679260254,165.56503295898438,173.49965526187052,8.393306732177734,173.49966430664062
170.21839832303667,8.332240104675293,170.21839904785156,186.78971513702874,8.574283599853516,186.7897186279297
168.59498251007278,8.251286506652832,168.59498596191406,188.39036935698192,9.130762100219727,188.39036560058594
161.46576460760386,8.110700607299805,161.46575927734375,164.02920091648312,8.170025825500488,164.02919006347656
163.47020830606306,8.131132125854492,163.47021484375,174.26208781321526,8.567553520202637,174.2620849609375
156.01350037912843,7.952864170074463,156.0135040283203,173.84973924871392,8.39905834197998,173.84974670410156
165.45580469273875,8.177309036254883,165.455810546875,184.90946945021804,9.132240295410156,184.90945434570312
177.8623559358609,8.618075370788574,177.8623809814453,198.30133848102855,9.545300483703613,198.3013153076172
171.09957647306788,8.433465957641602,171.0995635986328,165.67418056966108,8.188713073730469,165.67417907714844
159.87799528145496,8.058728218078613,159.87799072265625,168.68040228798168,8.32823657989502,168.68040466308594
166.33354408044383,8.188299179077148,166.3335418701172,203.0709059388111,8.768583297729492,203.07090759277344
172.84446057157612,8.458239555358887,172.8444366455078,210.58362752455642,9.649673461914062,210.58363342285156
160.50012137061495,8.088491439819336,160.5001220703125,163.37889272410422,8.09714412689209,163.37889099121094
154.0704805260893,7.868936538696289,154.0704803466797,162.38577896932588,8.002585411071777,162.3857879638672
